gene_symbol,statistic,dm,p.value,mean_pnet,mean_norm,pval_log
ATP12A,1.4127895781300133,0.03500211212366679,0.19135267483592083,0.14072386515466775,0.10572175303100094,0.7181654625831393
ATP13A1,0.32038465221630985,0.00580704407838431,0.755990235214658,0.05762693879955375,0.05181989472116943,0.12148381404876579
ATP1B1,0.9966822313443665,0.025580912561576602,0.3449593243984713,0.10179808714204501,0.0762171745804684,0.4622321113926371
ATP1B3,-0.08353535633060834,-0.002955301574052799,0.93525439016,0.09785208850754203,0.10080739008159484,0.029070244511433096
ATP5I,0.6292300784611177,0.010040701790500685,0.5448371659698426,0.04099583955238035,0.03095513776187967,0.26373327476436487
ATP6AP2,-1.0080167119434824,-0.04495913802578366,0.3397773636421396,0.24803188327633852,0.2929910213021222,0.46880555769997195
ATP6V0A2,0.9397394603872677,0.013748548945336059,0.37188637713089767,0.048782908974006334,0.03503436002867027,0.4295897303402491
ATP6V0C,0.8145413188280585,0.025443704054004243,0.4363568939009941,0.11689126192674144,0.0914475578727372,0.3601581583256318
ATP6V0D1,0.8482744683544107,0.011287332108768089,0.41827388772478813,0.04338900358062099,0.032101671471852895,0.3785392469924287
ATP6V1B2,-0.051296259196899494,-3.9162806004636175e-4,0.9602099095905292,0.02967103877599346,0.030062666836039822,0.017633816323240077
ATP6V1F,-0.15100158875751798,-0.0032434549708476035,0.8833048024203557,0.08886212949514974,0.09210558446599733,0.05388940835060619
ATP8B3,0.5019314963557758,0.013753755774407142,0.6277649135757719,0.13760967733421384,0.1238559215598067,0.20220296112124764
ATP9B,0.9939772085100997,0.04401626183615284,0.3462047241806432,0.12945832197514232,0.0854420601389895,0.46066701019954315
ATR,0.22694800835925671,0.005094553788075537,0.8255352697847913,0.10111438734466865,0.09601983355659312,0.08326436740942521
ATRNL1,0.41206770626859085,0.008292443967201989,0.6899313409539789,0.06775602567965977,0.05946358171245778,0.1611941262605175
AVPI1,-0.4974432129694028,-0.004429255149351996,0.6308027057129442,0.044500523878867784,0.04892977902821978,0.20010645251231496
AVPR1B,-0.4049620610221381,-0.010446379943046397,0.6949617964054445,0.0715672242214946,0.082013604164541,0.15803906888662683
B2M,0.22179308751228854,0.0017377607922314658,0.8294258095378654,0.07337359701285162,0.07163583622062016,0.08122245466590335
B3GALNT2,-0.3222094643365525,-0.00559810526717084,0.75465255152164,0.05502771822451631,0.06062582349168715,0.12225295524264079
B3GALT4,0.1856173601453841,0.002988826790982946,0.8568607761035577,0.11430350945687734,0.11131468266589438,0.06708973709880643
B3GAT2,0.3371238892971015,0.01058178612341909,0.7437522423889082,0.10926941233362145,0.09868762621020237,0.12857171187763125
B3GAT3,-0.25012074735841977,-0.005841069896432613,0.8081098498921045,0.08156385770149815,0.08740492759793075,0.09252959967181502
B3GNT2,0.6919587248082101,0.020568840109635167,0.5064206990814599,0.1261051386477744,0.10553629853813923,0.2954885515824453
B3GNT3,-0.2816271101399743,-0.008776011873096623,0.7845977029017503,0.09110770416464255,0.09988371603773917,0.10535296770604266
B3GNT7,1.0049382077970035,0.02948248251613103,0.34117899148712144,0.1546234990742345,0.1251410165581035,0.46701771889407334
B3GNTL1,-0.004680430937647433,-8.295401565278082e-5,0.9963676735506843,0.06663926699030995,0.06672222100596273,0.0015803712863749584
B4GALNT3,0.6877650728566692,0.014289590008381092,0.5089360644848282,0.08223253608533597,0.06794294607695488,0.2933367728410015
B4GALT5,-0.4290187998368609,-0.012833980884310661,0.6779959411047931,0.08032305086592173,0.09315703175023239,0.16877290607551398
B4GALT7,0.04414554198696957,9.232397313581608e-4,0.9657523367033157,0.07597879293230449,0.07505555320094634,0.015134232376900114
B9D1,0.5595211130946421,0.005501316613980449,0.5894572466412736,0.041342964195082633,0.035841647581102185,0.22954768882353824
