gene_symbol,statistic,dm,p.value,mean_pnet,mean_norm,pval_log
CCDC109B,0.9308568824582888,0.017420795927361246,0.36889235337766846,0.04527967656010888,0.06270047248747013,0.4331003469968404
CCDC11,-0.5317741561548229,-0.025054244998648167,0.603851466784719,0.13629934019051004,0.11124509519186188,0.2190698744397038
CCDC124,0.7113865374169734,0.012299759304444685,0.4894136633370998,0.08555539734724185,0.09785515665168654,0.3103239102824003
CCDC126,1.8028593147882763,0.02943444588408229,0.09462860970467246,0.04943095228409634,0.07886539816817863,1.0239775405706566
CCDC13,0.9902901632330681,0.011171356756494832,0.34010717777492183,0.04187483041686441,0.053046187173359245,0.4683842024243889
CCDC130,-0.32044816886831096,-0.013420435011914547,0.753721193092976,0.09429358750793207,0.08087315249601751,0.12278927308706213
CCDC134,1.0346258845220073,0.013904203741963841,0.3197074605838568,0.050012778067574315,0.06391698180953816,0.4952472290627016
CCDC136,-1.6302513588889473,-0.04533571467143245,0.127026401418539,0.1519508657781482,0.10661515110671575,0.896106005038167
CCDC138,0.5284868265319971,0.010821984432778209,0.606066696630958,0.0759961007179438,0.08681808515072201,0.21747957981902855
CCDC144A,0.9906436392288245,0.05380955252924691,0.33994091814878535,0.5280663041585648,0.5818758566878116,0.46859655693303554
CCDC144C,-0.295288241003804,-0.015585312659336548,0.7724370773467237,0.1759623418186947,0.16037702915935817,0.11213688805083033
CCDC144CP,0.9068470273202416,0.061536903944482746,0.3809898245473903,0.15474998168372672,0.21628688562820947,0.4190866232795824
CCDC144NL,1.7954915402668363,0.1315236496240258,0.09584477191292501,0.31912104640933353,0.4506446960333594,1.0184315717926191
CCDC15,0.36938581289504696,0.011189056517945523,0.7177871764122048,0.0944251551449348,0.10561421166288033,0.1440043047979386
CCDC150,0.839257373816724,0.015171646892881148,0.41649167750840255,0.055074171836440484,0.07024581872932162,0.38039367240434485
CCDC166,-0.07098915908064395,-0.006779447305241271,0.944486857133926,0.6275117928512618,0.6207323455460205,0.024804081060226683
CCDC170,0.6152790921567397,0.011411715646304804,0.5489904076398139,0.047989858331028486,0.05940157397733329,0.2604352437930628
CCDC171,-1.0287579712587682,-0.023824258371141688,0.32235497164297955,0.11050342311320556,0.08667916474206386,0.49166562732828506
CCDC185,0.7337203948409423,0.06890046755145066,0.4761441571766557,0.24057254369670053,0.3094730112481512,0.32226154058200773
CCDC19,1.5281223708429899,0.11674262056336202,0.15044202068214904,0.21663674503619304,0.33337936559955506,0.8226308419259655
CCDC21,-0.3075569849221157,-0.011166639860922561,0.7632912883535661,0.10008584167006282,0.08891920180914024,0.11730969430851826
CCDC28A,0.9920358542974814,0.024263742698346594,0.3392866480136676,0.06327183670501438,0.08753557940336096,0.469433230859107
CCDC37,1.3682423475248984,0.04266199970363424,0.19442008856403226,0.061938310968860384,0.10460031067249463,0.7112588633718391
CCDC39,0.40404233283502305,0.010670894850112342,0.6927497209032691,0.09472321232394533,0.10539410717405767,0.15942364051533664
CCDC46,-0.852071697305254,-0.023455498060370672,0.4095973570059177,0.1787933890141097,0.15533789095373904,0.3876428543795131
CCDC48,0.4843905299425606,0.013241851688358813,0.636167547545192,0.17156573865716318,0.184807590345522,0.19642848908204094
CCDC49,0.23125978843912914,0.008000999837510403,0.8207130257963101,0.08466426746089337,0.09266526729840377,0.08580867369681293
CCDC52,0.8806365274052975,0.015096231286830679,0.3945040347777746,0.047107224467702186,0.062203455754532865,0.40394855069850893
CCDC53,0.26878866199821916,0.007087906692371457,0.7923107426589917,0.1093435172784593,0.11643142397083076,0.1011044555893896
CCDC64,-0.6365159500960282,-0.008012719312546553,0.5354875776062331,0.05681617424896326,0.0488034549364167,0.27125059960269815
CCDC64B,0.1311599962708943,0.003295157337163221,0.8976567910531701,0.10587914417110296,0.10917430150826615,0.04688967919308251
CCDC69,0.888805857140855,0.017497352433571423,0.3902574567005873,0.10290902641718268,0.12040637885075411,0.4086487900644436
CCDC79,0.37702208014610417,0.01580848723328121,0.7122399125040695,0.8388843885480509,0.8546928757813321,0.14737369298331526
CCDC83,-0.43047172468520295,-0.004709803788906543,0.6739032956351991,0.051042888552312385,0.04633308476340584,0.17140241976321144
CCDC84,0.18290004864771098,0.0021334859285198626,0.8576980437446847,0.041792084612097415,0.04392557054061727,0.06666558046899382
CCDC85C,1.1911008631841713,0.01365935069520876,0.2549078105065512,0.03574020862090409,0.04939955931611285,0.593616857320343
CCDC88C,1.0904988499425254,0.015136788403837309,0.2952940264720811,0.09999823809649042,0.11513502650032773,0.5297453383259895
CCDC90B,0.8359351850466247,0.008955890994879943,0.4182915111724659,0.03594375188805828,0.04489964288293822,0.3785209489225115
CCDC93,0.4659898158828315,0.01332948691707761,0.6489341367716415,0.06467072457024858,0.0780002114873262,0.18779937945257863
CCDC94,0.7529721978148075,0.01496501721413604,0.4648846680678703,0.07724222865778438,0.09220724587192042,0.332654776646166
CCK,0.20316888664320729,0.0069088858454955104,0.8421485483946438,0.16881466257802588,0.17572354842352145,0.0746112956049878
CCNA2,0.11230057367993006,0.001635969195982856,0.9123006227299107,0.044373732167756724,0.04600970136373958,0.03986202868978246
CCNB1,2.644989400525082,0.02213695758131958,0.020203390495002693,0.037111493620415596,0.059248451201735185,1.6945757419538796
CCND1,-0.5890457144299934,-0.009779645264405362,0.5659263763132292,0.16005327578046122,0.15027363051605586,0.2472400642899083
CCND2,-0.646400134545756,-0.012506055909854513,0.5292673615174567,0.08899744823924652,0.07649139232939199,0.2763248869456589
CCNE2,0.5289945797793988,0.006336758965595823,0.6057242717948743,0.05115049822549806,0.05748725719109388,0.21772502350463252
CCNF,0.09885363948159726,0.0019699745832432447,0.9227625265462092,0.10397546276987854,0.1059454373531218,0.03491005052355938
CCNG2,-0.28500651549710077,-0.008730035828507232,0.7801290407600227,0.10839632168211386,0.09966628585360661,0.10783355493150844
CCNI,-0.5740843873796767,-0.020468780032152134,0.5757096188837829,0.10289587417130151,0.082427094139149365,0.23979651434675794
CCNJL,1.7870080736297091,0.02568370559689094,0.09726239793366424,0.04698642063168131,0.07267012622857225,1.012055027421341
CCNO,1.4655577984320485,0.025054855879069915,0.16653423424592137,0.07154760043106116,0.09660245631013106,0.7784964755761674
CCNT1,0.4227000932830889,0.011325384248866005,0.6794221339427141,0.0789577490958897,0.09028313334475575,0.1678603089634838
CCRN4L,0.9179041499525111,0.00828163886584582,0.37538511981941025,0.03419620651478984,0.04247784538063566,0.4255229467077513
CCSER1,0.6604293780574182,0.025157988903726947,0.5205096521976473,0.21939269125131253,0.24455068015503947,0.2835712126331578
CCT2,0.8027061375070002,0.015124559729870882,0.43657452290654153,0.07416374381512417,0.08928830354499503,0.35994161192496454
CCT4,-0.5997432255165466,-0.0032946821307630395,0.5589863670443151,0.026619416841879354,0.023324734711116315,0.2525987838660359
CCT6P1,0.12762601840174004,0.0015500184477885565,0.9003980323761858,0.06290590469120332,0.06445592313899187,0.04556546272649172
CCT8,0.9055014616521951,0.017062745407645574,0.38167577877287584,0.06543859894635928,0.08250134435400486,0.41830539959780066
CD2AP,0.3349781934532869,0.005563002364467377,0.742985062980389,0.04903402494552336,0.05459702730999074,0.12901991723592657
CD81,-1.02023999379066,-0.034647288907380225,0.32622656120682936,0.14609690749760898,0.11144961859022873,0.4864806818121648
CD9,-0.48180139329311117,-0.014740519484508025,0.6379567475576134,0.10446078739077803,0.08972026790627002,0.19520876474876794
CDADC1,1.1876203554271936,0.022260943204931383,0.2562298028819051,0.05108916763787685,0.07335011084280824,0.5913703575171967
CDC10L,1.6812078984943584,0.00986858868205778,0.11657527422379099,0.029003568611092854,0.03887215729315064,0.9333935542673012
CDC20,-0.6538579074924428,-0.026431326631163973,0.524601448424646,0.12673433803475262,0.10030301140358863,0.28017051465690657
CDC42BPB,0.3695058094733258,0.006339510816820701,0.7176998765965097,0.055904220516551105,0.0622437313333718,0.14405712844158602
CDC42EP1,1.3974584748675045,0.05957885336609317,0.18566963814731424,0.16697263470487533,0.2265514880709685,0.731259108985853
CDC42EP2,-0.25912817680745814,-0.00848180230282658,0.7995943056095615,0.12732772901177924,0.11884592670895266,0.09713030741428992
CDC42EP3,1.6875803322536729,0.038783575784905905,0.11532282310944114,0.05390375914386286,0.09268733492876878,0.9380847345994303
CDC42EP4,-0.28695448399234047,-0.004781717310870917,0.7786698477599225,0.07382756209337304,0.06904584478250213,0.10864664205615142
CDC5L,0.44973021460969004,0.014954759304621229,0.6603122458311323,0.14329107543793065,0.15824583474255188,0.18025064843716448
CDC6,-0.03336409560587402,-8.633253919681644e-4,0.9738910733366692,0.09642160211335153,0.0955582767213834,0.011489614881390494
CDC73,1.00963021694696,0.0191417008294949,0.33109604121942626,0.07059394094518977,0.08973564177468467,0.48004601189920476
